from,to,trips,DAY_TYPE,TIME_PER_HOUR
12,26,6424,WEEKENDS/HOLIDAY,6
12,28,4444,WEEKENDS/HOLIDAY,6
12,29,9405,WEEKENDS/HOLIDAY,6
12,30,726,WEEKENDS/HOLIDAY,6
12,32,1012,WEEKENDS/HOLIDAY,6
12,33,341,WEEKENDS/HOLIDAY,6
12,34,55,WEEKENDS/HOLIDAY,6
12,36,341,WEEKENDS/HOLIDAY,6
12,37,330,WEEKENDS/HOLIDAY,6
12,41,1617,WEEKENDS/HOLIDAY,6
12,44,44,WEEKENDS/HOLIDAY,6
12,45,26983,WEEKENDS/HOLIDAY,6
12,48,616,WEEKENDS/HOLIDAY,6
12,50,6622,WEEKENDS/HOLIDAY,6
12,51,1199,WEEKENDS/HOLIDAY,6
12,52,1243,WEEKENDS/HOLIDAY,6
12,53,9317,WEEKENDS/HOLIDAY,6
12,54,1045,WEEKENDS/HOLIDAY,6
13,1,935,WEEKENDS/HOLIDAY,6
13,3,77,WEEKENDS/HOLIDAY,6
13,7,48851,WEEKENDS/HOLIDAY,6
13,11,1210,WEEKENDS/HOLIDAY,6
13,12,253,WEEKENDS/HOLIDAY,6
13,13,106953,WEEKENDS/HOLIDAY,6
13,15,2013,WEEKENDS/HOLIDAY,6
13,17,5500,WEEKENDS/HOLIDAY,6
13,19,8360,WEEKENDS/HOLIDAY,6
13,20,2585,WEEKENDS/HOLIDAY,6
13,21,572,WEEKENDS/HOLIDAY,6
13,23,715,WEEKENDS/HOLIDAY,6
13,25,4488,WEEKENDS/HOLIDAY,6
13,26,143,WEEKENDS/HOLIDAY,6
13,28,11,WEEKENDS/HOLIDAY,6
13,29,220,WEEKENDS/HOLIDAY,6
13,32,22,WEEKENDS/HOLIDAY,6
13,33,10516,WEEKENDS/HOLIDAY,6
13,37,1067,WEEKENDS/HOLIDAY,6
13,40,1199,WEEKENDS/HOLIDAY,6
13,45,220,WEEKENDS/HOLIDAY,6
13,48,33248,WEEKENDS/HOLIDAY,6
13,52,11,WEEKENDS/HOLIDAY,6
13,53,22,WEEKENDS/HOLIDAY,6
13,54,44,WEEKENDS/HOLIDAY,6
14,11,495,WEEKENDS/HOLIDAY,6
14,13,935,WEEKENDS/HOLIDAY,6
14,14,649,WEEKENDS/HOLIDAY,6
14,15,99,WEEKENDS/HOLIDAY,6
14,17,132,WEEKENDS/HOLIDAY,6
14,19,407,WEEKENDS/HOLIDAY,6
14,20,143,WEEKENDS/HOLIDAY,6
14,21,297,WEEKENDS/HOLIDAY,6
14,23,44,WEEKENDS/HOLIDAY,6
14,30,1903,WEEKENDS/HOLIDAY,6
14,33,3245,WEEKENDS/HOLIDAY,6
14,40,330,WEEKENDS/HOLIDAY,6
14,48,715,WEEKENDS/HOLIDAY,6
15,7,2508,WEEKENDS/HOLIDAY,6
15,13,363,WEEKENDS/HOLIDAY,6
15,15,2913,WEEKENDS/HOLIDAY,6
15,16,99,WEEKENDS/HOLIDAY,6
15,17,264,WEEKENDS/HOLIDAY,6
15,19,902,WEEKENDS/HOLIDAY,6
15,20,187,WEEKENDS/HOLIDAY,6
15,21,451,WEEKENDS/HOLIDAY,6
15,25,996,WEEKENDS/HOLIDAY,6
15,30,1034,WEEKENDS/HOLIDAY,6
15,33,99,WEEKENDS/HOLIDAY,6
15,40,1419,WEEKENDS/HOLIDAY,6
15,48,1551,WEEKENDS/HOLIDAY,6
16,1,1793,WEEKENDS/HOLIDAY,6
16,3,33,WEEKENDS/HOLIDAY,6
16,7,3817,WEEKENDS/HOLIDAY,6
16,12,638,WEEKENDS/HOLIDAY,6
16,15,506,WEEKENDS/HOLIDAY,6
16,16,108270,WEEKENDS/HOLIDAY,6
16,19,143,WEEKENDS/HOLIDAY,6
16,21,1672,WEEKENDS/HOLIDAY,6
16,23,968,WEEKENDS/HOLIDAY,6
16,25,52800,WEEKENDS/HOLIDAY,6
16,26,286,WEEKENDS/HOLIDAY,6
16,28,44,WEEKENDS/HOLIDAY,6
16,29,418,WEEKENDS/HOLIDAY,6
16,30,32868,WEEKENDS/HOLIDAY,6
16,32,165,WEEKENDS/HOLIDAY,6
16,36,11,WEEKENDS/HOLIDAY,6
16,40,1287,WEEKENDS/HOLIDAY,6
16,45,242,WEEKENDS/HOLIDAY,6
16,48,132,WEEKENDS/HOLIDAY,6
16,53,638,WEEKENDS/HOLIDAY,6
17,1,605,WEEKENDS/HOLIDAY,6
17,2,1067,WEEKENDS/HOLIDAY,6
17,3,5104,WEEKENDS/HOLIDAY,6
17,4,33,WEEKENDS/HOLIDAY,6
17,5,374,WEEKENDS/HOLIDAY,6
17,7,41206,WEEKENDS/HOLIDAY,6
17,9,55,WEEKENDS/HOLIDAY,6
17,10,440,WEEKENDS/HOLIDAY,6
17,11,58014,WEEKENDS/HOLIDAY,6
17,12,4763,WEEKENDS/HOLIDAY,6
17,13,12716,WEEKENDS/HOLIDAY,6
17,14,3949,WEEKENDS/HOLIDAY,6
17,15,550,WEEKENDS/HOLIDAY,6
17,17,336634,WEEKENDS/HOLIDAY,6
17,18,55,WEEKENDS/HOLIDAY,6
17,19,1848,WEEKENDS/HOLIDAY,6
17,20,2585,WEEKENDS/HOLIDAY,6
17,21,2684,WEEKENDS/HOLIDAY,6
17,23,5302,WEEKENDS/HOLIDAY,6
17,25,352,WEEKENDS/HOLIDAY,6
17,26,3740,WEEKENDS/HOLIDAY,6
17,28,759,WEEKENDS/HOLIDAY,6
17,29,2255,WEEKENDS/HOLIDAY,6
17,30,3982,WEEKENDS/HOLIDAY,6
17,32,561,WEEKENDS/HOLIDAY,6
17,33,7414,WEEKENDS/HOLIDAY,6
17,34,803,WEEKENDS/HOLIDAY,6
17,37,21373,WEEKENDS/HOLIDAY,6
17,41,1749,WEEKENDS/HOLIDAY,6
17,44,121,WEEKENDS/HOLIDAY,6
17,45,7304,WEEKENDS/HOLIDAY,6
17,48,60610,WEEKENDS/HOLIDAY,6
17,50,902,WEEKENDS/HOLIDAY,6
17,51,902,WEEKENDS/HOLIDAY,6
17,52,913,WEEKENDS/HOLIDAY,6
17,53,3597,WEEKENDS/HOLIDAY,6
17,54,1639,WEEKENDS/HOLIDAY,6
18,18,671,WEEKENDS/HOLIDAY,6
18,34,143,WEEKENDS/HOLIDAY,6
18,39,2640,WEEKENDS/HOLIDAY,6
18,43,22,WEEKENDS/HOLIDAY,6
18,44,7623,WEEKENDS/HOLIDAY,6
19,1,3960,WEEKENDS/HOLIDAY,6
19,5,88,WEEKENDS/HOLIDAY,6
19,7,14509,WEEKENDS/HOLIDAY,6
19,10,88,WEEKENDS/HOLIDAY,6
19,11,3091,WEEKENDS/HOLIDAY,6
19,12,11,WEEKENDS/HOLIDAY,6
19,13,8899,WEEKENDS/HOLIDAY,6
19,15,5994,WEEKENDS/HOLIDAY,6
19,16,99,WEEKENDS/HOLIDAY,6
19,17,5687,WEEKENDS/HOLIDAY,6
19,19,86196,WEEKENDS/HOLIDAY,6
19,20,11539,WEEKENDS/HOLIDAY,6
19,21,16225,WEEKENDS/HOLIDAY,6
19,23,2079,WEEKENDS/HOLIDAY,6
19,25,21225,WEEKENDS/HOLIDAY,6
19,26,242,WEEKENDS/HOLIDAY,6
19,30,19085,WEEKENDS/HOLIDAY,6
19,33,44737,WEEKENDS/HOLIDAY,6
19,36,22,WEEKENDS/HOLIDAY,6
19,37,385,WEEKENDS/HOLIDAY,6
19,40,18480,WEEKENDS/HOLIDAY,6
19,45,165,WEEKENDS/HOLIDAY,6
19,48,10615,WEEKENDS/HOLIDAY,6
19,50,22,WEEKENDS/HOLIDAY,6
19,51,22,WEEKENDS/HOLIDAY,6
19,53,33,WEEKENDS/HOLIDAY,6
20,1,5874,WEEKENDS/HOLIDAY,6
20,3,176,WEEKENDS/HOLIDAY,6
20,5,693,WEEKENDS/HOLIDAY,6
20,6,242,WEEKENDS/HOLIDAY,6
20,7,1562,WEEKENDS/HOLIDAY,6
20,10,297,WEEKENDS/HOLIDAY,6
20,11,6127,WEEKENDS/HOLIDAY,6
20,12,601,WEEKENDS/HOLIDAY,6
20,13,1639,WEEKENDS/HOLIDAY,6
20,14,132,WEEKENDS/HOLIDAY,6
20,15,3531,WEEKENDS/HOLIDAY,6
20,17,4554,WEEKENDS/HOLIDAY,6
20,19,5324,WEEKENDS/HOLIDAY,6
20,20,62711,WEEKENDS/HOLIDAY,6
20,21,31658,WEEKENDS/HOLIDAY,6
20,23,8866,WEEKENDS/HOLIDAY,6
20,25,3553,WEEKENDS/HOLIDAY,6
20,26,858,WEEKENDS/HOLIDAY,6
20,28,22,WEEKENDS/HOLIDAY,6
20,29,363,WEEKENDS/HOLIDAY,6
20,32,33,WEEKENDS/HOLIDAY,6
20,33,24332,WEEKENDS/HOLIDAY,6
20,34,88,WEEKENDS/HOLIDAY,6
20,37,671,WEEKENDS/HOLIDAY,6
20,40,803,WEEKENDS/HOLIDAY,6
20,41,99,WEEKENDS/HOLIDAY,6
20,45,3960,WEEKENDS/HOLIDAY,6
20,48,825,WEEKENDS/HOLIDAY,6
20,50,429,WEEKENDS/HOLIDAY,6
20,51,22,WEEKENDS/HOLIDAY,6
20,52,99,WEEKENDS/HOLIDAY,6
20,53,946,WEEKENDS/HOLIDAY,6
20,54,22,WEEKENDS/HOLIDAY,6
21,1,41646,WEEKENDS/HOLIDAY,6
21,2,330,WEEKENDS/HOLIDAY,6
21,3,1672,WEEKENDS/HOLIDAY,6
21,5,2893,WEEKENDS/HOLIDAY,6
21,6,7590,WEEKENDS/HOLIDAY,6
21,7,946,WEEKENDS/HOLIDAY,6
21,10,979,WEEKENDS/HOLIDAY,6
21,11,7623,WEEKENDS/HOLIDAY,6
21,12,7339,WEEKENDS/HOLIDAY,6
21,13,1023,WEEKENDS/HOLIDAY,6
21,14,803,WEEKENDS/HOLIDAY,6
21,15,814,WEEKENDS/HOLIDAY,6
21,16,1573,WEEKENDS/HOLIDAY,6
21,17,7194,WEEKENDS/HOLIDAY,6
21,19,7150,WEEKENDS/HOLIDAY,6
21,20,44451,WEEKENDS/HOLIDAY,6
21,21,196570,WEEKENDS/HOLIDAY,6
21,23,8195,WEEKENDS/HOLIDAY,6
21,25,6974,WEEKENDS/HOLIDAY,6
21,26,2332,WEEKENDS/HOLIDAY,6
21,28,407,WEEKENDS/HOLIDAY,6
21,29,1100,WEEKENDS/HOLIDAY,6
21,30,253,WEEKENDS/HOLIDAY,6
21,32,484,WEEKENDS/HOLIDAY,6
21,33,24805,WEEKENDS/HOLIDAY,6
21,36,1089,WEEKENDS/HOLIDAY,6
21,37,539,WEEKENDS/HOLIDAY,6
21,40,1067,WEEKENDS/HOLIDAY,6
21,41,429,WEEKENDS/HOLIDAY,6
21,45,5247,WEEKENDS/HOLIDAY,6
21,48,1540,WEEKENDS/HOLIDAY,6
21,50,1331,WEEKENDS/HOLIDAY,6
21,51,990,WEEKENDS/HOLIDAY,6
21,52,264,WEEKENDS/HOLIDAY,6
21,53,4609,WEEKENDS/HOLIDAY,6
21,54,209,WEEKENDS/HOLIDAY,6
22,2,77,WEEKENDS/HOLIDAY,6
22,4,594,WEEKENDS/HOLIDAY,6
22,6,22,WEEKENDS/HOLIDAY,6
22,9,495,WEEKENDS/HOLIDAY,6
22,11,44,WEEKENDS/HOLIDAY,6
22,22,99,WEEKENDS/HOLIDAY,6
22,23,22,WEEKENDS/HOLIDAY,6
22,24,33,WEEKENDS/HOLIDAY,6
22,29,11,WEEKENDS/HOLIDAY,6
22,30,748,WEEKENDS/HOLIDAY,6
22,44,132,WEEKENDS/HOLIDAY,6
22,47,176,WEEKENDS/HOLIDAY,6
23,1,7931,WEEKENDS/HOLIDAY,6
23,2,638,WEEKENDS/HOLIDAY,6
23,3,3069,WEEKENDS/HOLIDAY,6
23,5,1265,WEEKENDS/HOLIDAY,6
23,6,2728,WEEKENDS/HOLIDAY,6
23,7,924,WEEKENDS/HOLIDAY,6
23,10,649,WEEKENDS/HOLIDAY,6
23,11,21868,WEEKENDS/HOLIDAY,6
23,12,20591,WEEKENDS/HOLIDAY,6
23,13,737,WEEKENDS/HOLIDAY,6
23,14,1980,WEEKENDS/HOLIDAY,6
23,17,6050,WEEKENDS/HOLIDAY,6
23,19,748,WEEKENDS/HOLIDAY,6
23,20,8624,WEEKENDS/HOLIDAY,6
23,21,5698,WEEKENDS/HOLIDAY,6
23,23,145486,WEEKENDS/HOLIDAY,6
23,25,55,WEEKENDS/HOLIDAY,6
23,26,2651,WEEKENDS/HOLIDAY,6
23,28,396,WEEKENDS/HOLIDAY,6
23,29,1177,WEEKENDS/HOLIDAY,6
23,32,330,WEEKENDS/HOLIDAY,6
23,33,7293,WEEKENDS/HOLIDAY,6
23,34,275,WEEKENDS/HOLIDAY,6
23,37,1518,WEEKENDS/HOLIDAY,6
23,40,33,WEEKENDS/HOLIDAY,6
23,41,1199,WEEKENDS/HOLIDAY,6
23,44,671,WEEKENDS/HOLIDAY,6
23,45,18513,WEEKENDS/HOLIDAY,6
23,48,3872,WEEKENDS/HOLIDAY,6
23,50,3795,WEEKENDS/HOLIDAY,6
23,51,781,WEEKENDS/HOLIDAY,6
23,52,550,WEEKENDS/HOLIDAY,6
23,53,3795,WEEKENDS/HOLIDAY,6
23,54,550,WEEKENDS/HOLIDAY,6
24,4,13563,WEEKENDS/HOLIDAY,6
24,9,35904,WEEKENDS/HOLIDAY,6
24,24,4048,WEEKENDS/HOLIDAY,6
24,35,1386,WEEKENDS/HOLIDAY,6
24,39,33,WEEKENDS/HOLIDAY,6
24,44,15136,WEEKENDS/HOLIDAY,6
25,1,7238,WEEKENDS/HOLIDAY,6
25,2,132,WEEKENDS/HOLIDAY,6
25,3,2244,WEEKENDS/HOLIDAY,6
25,4,4851,WEEKENDS/HOLIDAY,6
25,5,1617,WEEKENDS/HOLIDAY,6
25,6,4180,WEEKENDS/HOLIDAY,6
25,7,14476,WEEKENDS/HOLIDAY,6
25,11,143,WEEKENDS/HOLIDAY,6
25,12,2485,WEEKENDS/HOLIDAY,6
25,13,4807,WEEKENDS/HOLIDAY,6
25,15,5500,WEEKENDS/HOLIDAY,6
25,16,25270,WEEKENDS/HOLIDAY,6
25,17,4840,WEEKENDS/HOLIDAY,6
25,19,10692,WEEKENDS/HOLIDAY,6
25,20,1243,WEEKENDS/HOLIDAY,6
25,21,17578,WEEKENDS/HOLIDAY,6
25,23,4906,WEEKENDS/HOLIDAY,6
25,25,305653,WEEKENDS/HOLIDAY,6
25,26,2475,WEEKENDS/HOLIDAY,6
25,28,121,WEEKENDS/HOLIDAY,6
25,29,825,WEEKENDS/HOLIDAY,6
25,30,14201,WEEKENDS/HOLIDAY,6
25,32,924,WEEKENDS/HOLIDAY,6
25,33,8162,WEEKENDS/HOLIDAY,6
25,36,836,WEEKENDS/HOLIDAY,6
25,37,55,WEEKENDS/HOLIDAY,6
25,40,12111,WEEKENDS/HOLIDAY,6
25,41,726,WEEKENDS/HOLIDAY,6
25,45,8371,WEEKENDS/HOLIDAY,6
25,48,15807,WEEKENDS/HOLIDAY,6
25,50,605,WEEKENDS/HOLIDAY,6
25,51,693,WEEKENDS/HOLIDAY,6
25,53,4653,WEEKENDS/HOLIDAY,6
25,54,121,WEEKENDS/HOLIDAY,6
26,1,297,WEEKENDS/HOLIDAY,6
26,2,209,WEEKENDS/HOLIDAY,6
26,3,7172,WEEKENDS/HOLIDAY,6
26,4,88,WEEKENDS/HOLIDAY,6
26,5,198,WEEKENDS/HOLIDAY,6
26,6,66,WEEKENDS/HOLIDAY,6
26,7,363,WEEKENDS/HOLIDAY,6
26,10,605,WEEKENDS/HOLIDAY,6
26,11,1419,WEEKENDS/HOLIDAY,6
26,12,869,WEEKENDS/HOLIDAY,6
26,13,11,WEEKENDS/HOLIDAY,6
26,16,88,WEEKENDS/HOLIDAY,6
26,17,891,WEEKENDS/HOLIDAY,6
26,20,198,WEEKENDS/HOLIDAY,6
26,21,319,WEEKENDS/HOLIDAY,6
26,23,341,WEEKENDS/HOLIDAY,6
26,25,297,WEEKENDS/HOLIDAY,6
26,26,6061,WEEKENDS/HOLIDAY,6
26,28,55,WEEKENDS/HOLIDAY,6
26,29,693,WEEKENDS/HOLIDAY,6
26,30,22,WEEKENDS/HOLIDAY,6
26,31,22,WEEKENDS/HOLIDAY,6
26,32,946,WEEKENDS/HOLIDAY,6
26,34,946,WEEKENDS/HOLIDAY,6
26,36,143,WEEKENDS/HOLIDAY,6
26,37,704,WEEKENDS/HOLIDAY,6
26,41,924,WEEKENDS/HOLIDAY,6
26,44,33,WEEKENDS/HOLIDAY,6
26,45,2255,WEEKENDS/HOLIDAY,6
26,47,77,WEEKENDS/HOLIDAY,6
26,48,22,WEEKENDS/HOLIDAY,6
26,50,495,WEEKENDS/HOLIDAY,6
26,51,1870,WEEKENDS/HOLIDAY,6
26,52,704,WEEKENDS/HOLIDAY,6
26,53,1441,WEEKENDS/HOLIDAY,6
26,54,1694,WEEKENDS/HOLIDAY,6
26,55,198,WEEKENDS/HOLIDAY,6
28,1,176,WEEKENDS/HOLIDAY,6
28,2,55,WEEKENDS/HOLIDAY,6
28,3,462,WEEKENDS/HOLIDAY,6
28,4,242,WEEKENDS/HOLIDAY,6
28,5,418,WEEKENDS/HOLIDAY,6
28,6,99,WEEKENDS/HOLIDAY,6
28,9,22,WEEKENDS/HOLIDAY,6
28,10,44,WEEKENDS/HOLIDAY,6
28,11,11,WEEKENDS/HOLIDAY,6
28,12,2431,WEEKENDS/HOLIDAY,6
28,16,11,WEEKENDS/HOLIDAY,6
28,17,110,WEEKENDS/HOLIDAY,6
28,20,99,WEEKENDS/HOLIDAY,6
28,21,22,WEEKENDS/HOLIDAY,6
28,23,88,WEEKENDS/HOLIDAY,6
28,25,11,WEEKENDS/HOLIDAY,6
28,26,429,WEEKENDS/HOLIDAY,6
28,28,1463,WEEKENDS/HOLIDAY,6
28,29,6864,WEEKENDS/HOLIDAY,6
28,30,110,WEEKENDS/HOLIDAY,6
28,32,715,WEEKENDS/HOLIDAY,6
28,33,22,WEEKENDS/HOLIDAY,6
28,41,22,WEEKENDS/HOLIDAY,6
28,47,77,WEEKENDS/HOLIDAY,6
28,48,11,WEEKENDS/HOLIDAY,6
28,50,1056,WEEKENDS/HOLIDAY,6
28,51,154,WEEKENDS/HOLIDAY,6
28,52,1012,WEEKENDS/HOLIDAY,6
28,54,1837,WEEKENDS/HOLIDAY,6
29,1,385,WEEKENDS/HOLIDAY,6
29,2,506,WEEKENDS/HOLIDAY,6
29,3,4422,WEEKENDS/HOLIDAY,6
29,4,1254,WEEKENDS/HOLIDAY,6
29,5,583,WEEKENDS/HOLIDAY,6
29,6,55,WEEKENDS/HOLIDAY,6
29,7,1089,WEEKENDS/HOLIDAY,6
29,9,440,WEEKENDS/HOLIDAY,6
29,10,451,WEEKENDS/HOLIDAY,6
29,11,1298,WEEKENDS/HOLIDAY,6
29,12,2662,WEEKENDS/HOLIDAY,6
29,13,33,WEEKENDS/HOLIDAY,6
29,16,121,WEEKENDS/HOLIDAY,6
29,17,1364,WEEKENDS/HOLIDAY,6
29,20,110,WEEKENDS/HOLIDAY,6
29,21,660,WEEKENDS/HOLIDAY,6
29,23,1276,WEEKENDS/HOLIDAY,6
29,25,22,WEEKENDS/HOLIDAY,6
29,26,1507,WEEKENDS/HOLIDAY,6
29,28,1617,WEEKENDS/HOLIDAY,6
29,29,4455,WEEKENDS/HOLIDAY,6
29,32,3399,WEEKENDS/HOLIDAY,6
29,33,231,WEEKENDS/HOLIDAY,6
29,34,110,WEEKENDS/HOLIDAY,6
29,36,275,WEEKENDS/HOLIDAY,6
29,37,1067,WEEKENDS/HOLIDAY,6
29,41,825,WEEKENDS/HOLIDAY,6
29,42,132,WEEKENDS/HOLIDAY,6
29,44,55,WEEKENDS/HOLIDAY,6
29,45,1265,WEEKENDS/HOLIDAY,6
29,48,110,WEEKENDS/HOLIDAY,6
29,50,3707,WEEKENDS/HOLIDAY,6
29,51,1474,WEEKENDS/HOLIDAY,6
29,52,1562,WEEKENDS/HOLIDAY,6
29,53,2343,WEEKENDS/HOLIDAY,6
29,54,2409,WEEKENDS/HOLIDAY,6
30,2,1859,WEEKENDS/HOLIDAY,6
30,3,1936,WEEKENDS/HOLIDAY,6
30,4,13596,WEEKENDS/HOLIDAY,6
30,5,2915,WEEKENDS/HOLIDAY,6
30,7,3531,WEEKENDS/HOLIDAY,6
30,9,22,WEEKENDS/HOLIDAY,6
30,10,198,WEEKENDS/HOLIDAY,6
30,11,1100,WEEKENDS/HOLIDAY,6
30,12,1034,WEEKENDS/HOLIDAY,6
30,15,3135,WEEKENDS/HOLIDAY,6
30,16,68244,WEEKENDS/HOLIDAY,6
30,17,5104,WEEKENDS/HOLIDAY,6
30,18,22,WEEKENDS/HOLIDAY,6
30,19,10384,WEEKENDS/HOLIDAY,6
30,21,242,WEEKENDS/HOLIDAY,6
30,23,1089,WEEKENDS/HOLIDAY,6
30,25,17842,WEEKENDS/HOLIDAY,6
30,26,935,WEEKENDS/HOLIDAY,6
30,30,440422,WEEKENDS/HOLIDAY,6
30,33,2827,WEEKENDS/HOLIDAY,6
30,34,1364,WEEKENDS/HOLIDAY,6
30,35,1023,WEEKENDS/HOLIDAY,6
30,37,869,WEEKENDS/HOLIDAY,6
30,40,6380,WEEKENDS/HOLIDAY,6
30,41,363,WEEKENDS/HOLIDAY,6
30,42,11,WEEKENDS/HOLIDAY,6
30,44,396,WEEKENDS/HOLIDAY,6
30,45,506,WEEKENDS/HOLIDAY,6
30,47,68688,WEEKENDS/HOLIDAY,6
30,48,19217,WEEKENDS/HOLIDAY,6
30,50,209,WEEKENDS/HOLIDAY,6
30,51,242,WEEKENDS/HOLIDAY,6
30,53,1749,WEEKENDS/HOLIDAY,6
30,56,60093,WEEKENDS/HOLIDAY,6
32,1,154,WEEKENDS/HOLIDAY,6
32,2,33,WEEKENDS/HOLIDAY,6
32,3,1056,WEEKENDS/HOLIDAY,6
32,4,803,WEEKENDS/HOLIDAY,6
32,5,198,WEEKENDS/HOLIDAY,6
32,6,33,WEEKENDS/HOLIDAY,6
32,7,770,WEEKENDS/HOLIDAY,6
32,9,176,WEEKENDS/HOLIDAY,6
32,10,33,WEEKENDS/HOLIDAY,6
32,11,638,WEEKENDS/HOLIDAY,6
32,12,330,WEEKENDS/HOLIDAY,6
32,16,33,WEEKENDS/HOLIDAY,6
32,17,583,WEEKENDS/HOLIDAY,6
32,20,33,WEEKENDS/HOLIDAY,6
32,21,220,WEEKENDS/HOLIDAY,6
32,23,77,WEEKENDS/HOLIDAY,6
32,25,198,WEEKENDS/HOLIDAY,6
32,26,1782,WEEKENDS/HOLIDAY,6
32,28,165,WEEKENDS/HOLIDAY,6
32,29,2959,WEEKENDS/HOLIDAY,6
32,32,924,WEEKENDS/HOLIDAY,6
32,33,165,WEEKENDS/HOLIDAY,6
32,36,11,WEEKENDS/HOLIDAY,6
32,37,352,WEEKENDS/HOLIDAY,6
32,41,187,WEEKENDS/HOLIDAY,6
32,44,77,WEEKENDS/HOLIDAY,6
32,45,1166,WEEKENDS/HOLIDAY,6
32,48,22,WEEKENDS/HOLIDAY,6
32,50,4466,WEEKENDS/HOLIDAY,6
32,51,275,WEEKENDS/HOLIDAY,6
32,52,1727,WEEKENDS/HOLIDAY,6
32,53,1958,WEEKENDS/HOLIDAY,6
32,54,957,WEEKENDS/HOLIDAY,6
33,1,5434,WEEKENDS/HOLIDAY,6
33,3,1353,WEEKENDS/HOLIDAY,6
33,5,1727,WEEKENDS/HOLIDAY,6
33,6,858,WEEKENDS/HOLIDAY,6
33,7,8899,WEEKENDS/HOLIDAY,6
33,10,484,WEEKENDS/HOLIDAY,6
33,11,24970,WEEKENDS/HOLIDAY,6
33,12,1804,WEEKENDS/HOLIDAY,6
33,13,10560,WEEKENDS/HOLIDAY,6
33,14,7458,WEEKENDS/HOLIDAY,6
33,15,101,WEEKENDS/HOLIDAY,6
33,17,27654,WEEKENDS/HOLIDAY,6
33,19,27676,WEEKENDS/HOLIDAY,6
33,20,67507,WEEKENDS/HOLIDAY,6
33,21,36553,WEEKENDS/HOLIDAY,6
33,23,6446,WEEKENDS/HOLIDAY,6
33,25,2035,WEEKENDS/HOLIDAY,6
33,26,1837,WEEKENDS/HOLIDAY,6
33,29,22,WEEKENDS/HOLIDAY,6
33,30,5247,WEEKENDS/HOLIDAY,6
33,32,187,WEEKENDS/HOLIDAY,6
33,33,211893,WEEKENDS/HOLIDAY,6
33,34,44,WEEKENDS/HOLIDAY,6
33,37,1496,WEEKENDS/HOLIDAY,6
33,40,6556,WEEKENDS/HOLIDAY,6
33,41,957,WEEKENDS/HOLIDAY,6
33,45,6028,WEEKENDS/HOLIDAY,6
33,48,10626,WEEKENDS/HOLIDAY,6
33,50,462,WEEKENDS/HOLIDAY,6
33,51,825,WEEKENDS/HOLIDAY,6
33,52,22,WEEKENDS/HOLIDAY,6
33,53,2101,WEEKENDS/HOLIDAY,6
33,54,55,WEEKENDS/HOLIDAY,6
34,1,429,WEEKENDS/HOLIDAY,6
34,2,8954,WEEKENDS/HOLIDAY,6
34,3,8635,WEEKENDS/HOLIDAY,6
34,4,968,WEEKENDS/HOLIDAY,6
34,5,4015,WEEKENDS/HOLIDAY,6
34,6,517,WEEKENDS/HOLIDAY,6
34,9,1496,WEEKENDS/HOLIDAY,6
34,10,49247,WEEKENDS/HOLIDAY,6
34,11,704,WEEKENDS/HOLIDAY,6
34,12,660,WEEKENDS/HOLIDAY,6
34,17,506,WEEKENDS/HOLIDAY,6
34,18,4697,WEEKENDS/HOLIDAY,6
34,20,88,WEEKENDS/HOLIDAY,6
34,22,1188,WEEKENDS/HOLIDAY,6
34,23,1353,WEEKENDS/HOLIDAY,6
34,26,704,WEEKENDS/HOLIDAY,6
34,28,132,WEEKENDS/HOLIDAY,6
34,29,1496,WEEKENDS/HOLIDAY,6
34,30,4642,WEEKENDS/HOLIDAY,6
34,32,352,WEEKENDS/HOLIDAY,6
34,33,44,WEEKENDS/HOLIDAY,6
34,34,168949,WEEKENDS/HOLIDAY,6
34,37,66,WEEKENDS/HOLIDAY,6
34,39,165,WEEKENDS/HOLIDAY,6
34,41,23364,WEEKENDS/HOLIDAY,6
34,44,37741,WEEKENDS/HOLIDAY,6
34,45,594,WEEKENDS/HOLIDAY,6
34,47,616,WEEKENDS/HOLIDAY,6
34,50,550,WEEKENDS/HOLIDAY,6
34,51,561,WEEKENDS/HOLIDAY,6
34,53,440,WEEKENDS/HOLIDAY,6
34,54,407,WEEKENDS/HOLIDAY,6
35,4,451,WEEKENDS/HOLIDAY,6
35,9,1320,WEEKENDS/HOLIDAY,6
35,24,220,WEEKENDS/HOLIDAY,6
35,30,22,WEEKENDS/HOLIDAY,6
35,35,110,WEEKENDS/HOLIDAY,6
35,47,121,WEEKENDS/HOLIDAY,6
36,6,176,WEEKENDS/HOLIDAY,6
36,16,3146,WEEKENDS/HOLIDAY,6
36,21,66,WEEKENDS/HOLIDAY,6
36,25,1881,WEEKENDS/HOLIDAY,6
36,30,2244,WEEKENDS/HOLIDAY,6
36,36,374,WEEKENDS/HOLIDAY,6
37,1,33,WEEKENDS/HOLIDAY,6
37,3,1837,WEEKENDS/HOLIDAY,6
37,4,231,WEEKENDS/HOLIDAY,6
37,5,55,WEEKENDS/HOLIDAY,6
37,7,2321,WEEKENDS/HOLIDAY,6
37,10,165,WEEKENDS/HOLIDAY,6
37,11,20977,WEEKENDS/HOLIDAY,6
37,12,352,WEEKENDS/HOLIDAY,6
37,13,66,WEEKENDS/HOLIDAY,6
37,17,7271,WEEKENDS/HOLIDAY,6
37,19,143,WEEKENDS/HOLIDAY,6
37,20,506,WEEKENDS/HOLIDAY,6
37,21,154,WEEKENDS/HOLIDAY,6
